g_adr_sk,g_line1_adr,g_line2_adr,g_line3_adr,g_line4_adr,g_city_nam,g_town_cd,g_us_state_cd,g_zip5_cd,g_zip4_cd,g_cntry_cd,g_cnty_cd,g_usps_adr_vrfy_cd,g_usps_line1_adr,g_usps_line2_adr,g_lat_num,g_lon_num,g_cmn_enty_ty_cd,g_dstct_ofc_cd,l_hibernate_ver_num,g_aud_user_id,g_aud_ts,g_aud_add_user_id,g_aud_add_ts,g_dummy_ind,g_dummy_ts,g_dummy_user_id
11329575,415 1/2 Nebraska Ave,,,,Breckenridge,,MN,56520,1415,USA,999,,,,46.2644,-96.589,P,54,4,RRUD,20-AUG-15 03.10.52.003000000 PM,JMLAGRO,25-SEP-13 11.16.47.396000000 AM,N,,
11329576,PO Box 282,,,,Breckenridge,,MN,56520,0282,USA,999,,,,46.3157,-96.5072,P,54,4,RRUD,20-AUG-15 03.10.51.990000000 PM,JMLAGRO,25-SEP-13 11.16.47.538000000 AM,N,,
11329577,415 1/2 Nebraska Ave,,,,Breckenridge,,MN,56520,1415,USA,999,,,,46.2644,-96.589,P,54,4,RRUD,20-AUG-15 03.10.51.986000000 PM,JMLAGRO,25-SEP-13 11.16.47.574000000 AM,N,,
11330058,910 lincoln ave,,,,harvey,,ND,58341,1653,,052,00,910 lincoln ave,,47.7691,-99.9361,P,,0,DM Upd.Defect.ESPRD01175460,26-JUL-16 05.17.16.000000000 PM,JMLAGRO,03-OCT-13 09.21.38.844000000 AM,N,,
11330059,325 brewster st e,,,,harvey,,ND,58341,1653,USA,052,,,,47.7675,-99.9319,P,06,2,ANNDOLL,07-DEC-16 10.53.07.470000000 AM,JMLAGRO,03-OCT-13 09.21.38.868000000 AM,N,,
11330060,325 brewster st e,,,,harvey,,ND,58341,1653,USA,052,,,,47.7675,-99.9319,P,55,2,ANNDOLL,07-DEC-16 10.53.07.493000000 AM,JMLAGRO,03-OCT-13 09.21.38.937000000 AM,N,,
11330061,325 brewster st e,,,,harvey,,ND,58341,1653,USA,052,,,,47.7675,-99.9319,P,55,2,ANNDOLL,07-DEC-16 10.53.07.359000000 AM,JMLAGRO,03-OCT-13 09.21.39.007000000 AM,N,,
11330128,PO Box 1460,,,,Aberdeen,,SD,57402,1460,USA,054,,,,45.4549,-98.4233,P,56,2,AYARBROUGH,01-JUL-16 03.13.48.073000000 PM,JMLAGRO,03-OCT-13 01.21.25.259000000 PM,N,,
11330129,PO Box 1460,,,,Aberdeen,,SD,57402,1460,USA,054,,,,45.4549,-98.4233,P,56,2,AYARBROUGH,01-JUL-16 03.13.48.085000000 PM,JMLAGRO,03-OCT-13 01.21.25.269000000 PM,N,,
11330130,PO Box 1000,,,,Aberdeen,,SD,57402,1000,,,00,PO Box 1000,,45.4549,-98.4233,P,,0,SDO CNV FIX,20-OCT-15 06.15.27.437931000 PM,JMLAGRO,03-OCT-13 01.21.25.304000000 PM,N,,
11330131,310 S Pennsylvania St,Ste 203,,,Aberdeen,,SD,57401,4553,USA,999,,,,45.4545,-98.4762,P,56,2,MAURICIOPENERAND,03-AUG-15 02.57.25.763000000 PM,JMLAGRO,03-OCT-13 01.21.25.313000000 PM,N,,
11330533,2010 4th Ave NW,Ste 106,,,Minot,,ND,58703,2997,USA,051,,,,48.2402,-101.3233,P,55,0,JMLAGRO,09-OCT-13 07.39.07.461000000 AM,JMLAGRO,09-OCT-13 07.39.07.461000000 AM,N,,
11330534,2010 4th Ave NW,Ste 106,,,Minot,,ND,58703,2997,USA,051,,,,48.2402,-101.3233,P,02,0,JMLAGRO,09-OCT-13 07.39.07.573000000 AM,JMLAGRO,09-OCT-13 07.39.07.573000000 AM,N,,
11330535,2010 4th Ave NW,Ste 106,,,Minot,,ND,58703,2997,USA,051,,,,48.2402,-101.3233,P,55,0,JMLAGRO,09-OCT-13 07.39.07.644000000 AM,JMLAGRO,09-OCT-13 07.39.07.644000000 AM,N,,
11331339,730 Center Ave,,,,Moorhead,,MN,56560,,,054,00,730 Center Ave,,46.8751,-96.7689,P,,0,INC0414964_CNTY_CD_UPD,07-MAR-23 09.36.10.000000000 AM,JMLAGRO,22-OCT-13 11.04.51.290000000 AM,N,,
11331340,403 Center Ave,Ste 410,,,Moorhead,,MN,56560,,USA,054,,,,46.8749,-96.7743,P,54,10,THENDERSON,27-APR-16 12.54.08.116000000 PM,JMLAGRO,22-OCT-13 11.04.51.308000000 AM,N,,
11331341,403 Center Ave,Ste 410,,,Moorhead,,MN,56560,,USA,054,,,,46.8749,-96.7743,P,54,10,THENDERSON,27-APR-16 12.54.08.109000000 PM,JMLAGRO,22-OCT-13 11.04.51.447000000 AM,N,,
11331342,403 Center Ave,Ste 410,,,Moorhead,,MN,56560,,USA,054,,,,46.8749,-96.7743,P,54,10,THENDERSON,27-APR-16 12.54.08.064000000 PM,JMLAGRO,22-OCT-13 11.04.51.567000000 AM,N,,
11333196,300 N 7th St,,,,Bismarck,,ND,58501,4439,USA,008,,,,46.808,-100.781,P,07,0,DMOCK,11-MAR-16 02.44.21.446000000 PM,PJHEID,15-NOV-13 03.33.23.458000000 PM,N,,
11333197,PO Box 5501,,,,Bismarck,,ND,58506,5501,USA,008,,,,46.7287,-100.615,P,55,0,DMOCK,11-MAR-16 02.44.21.442000000 PM,PJHEID,15-NOV-13 03.33.23.486000000 PM,N,,
11333198,PO Box 5501,,,,Bismarck,,ND,58506,5501,USA,008,,,,46.7287,-100.615,P,55,0,DMOCK,11-MAR-16 02.44.21.448000000 PM,PJHEID,15-NOV-13 03.33.23.495000000 PM,N,,
11334431,PO Box 178,,,,Towner,,ND,58788,0178,,025,00,PO Box 178,,48.3588,-100.448,P,,0,DM Upd.Defect.ESPRD01175460,26-JUL-16 05.19.53.000000000 PM,PJHEID,03-DEC-13 06.34.48.040000000 PM,N,,
11334432,2 3rd Ave SW,,,,Towner,,ND,58788,0583,USA,025,,,,48.3588,-100.448,P,02,0,USHASHA,23-JUN-16 11.02.26.771000000 AM,PJHEID,03-DEC-13 06.34.48.067000000 PM,N,,
11334433,PO Box 583,,,,Towner,,ND,58788,0583,USA,025,,,,48.3588,-100.448,P,55,0,USHASHA,23-JUN-16 11.02.26.702000000 AM,PJHEID,03-DEC-13 06.34.48.163000000 PM,N,,
11334434,PO Box 583,,,,Towner,,ND,58788,0583,USA,025,,,,48.3588,-100.448,P,55,0,USHASHA,23-JUN-16 11.02.26.697000000 AM,PJHEID,03-DEC-13 06.34.48.258000000 PM,N,,
11335151,PO Box 1460,,,,Aberdeen,,SD,57402,1460,USA,054,,,,45.4549,-98.4233,P,56,4,JASTONE,20-SEP-18 12.44.18.259000000 PM,TBRABANDT,12-DEC-13 10.50.31.315000000 AM,N,,
11335152,201 S Lloyd St,Ste E105,,,Aberdeen,,SD,57401,4546,USA,999,,,,45.463,-98.4776,P,56,4,THENDERSON,14-AUG-15 10.37.07.118000000 AM,TBRABANDT,12-DEC-13 10.50.31.338000000 AM,N,,
11335153,PO Box 1460,,,,Aberdeen,,SD,57402,1460,USA,054,,,,45.4549,-98.4233,P,56,4,JASTONE,20-SEP-18 12.44.18.200000000 PM,TBRABANDT,12-DEC-13 10.50.31.425000000 AM,N,,
11335277,300 N 7th St,,,,Bismarck,,ND,58501,4439,USA,008,,,,46.808,-100.781,P,07,5,DMOCK,20-NOV-15 12.57.02.112000000 PM,PJHEID,13-DEC-13 10.28.32.230000000 AM,N,,
11335278,PO Box 5501,,,,Bismarck,,ND,58506,5501,USA,008,,,,46.7287,-100.615,P,55,5,DMOCK,20-NOV-15 12.57.02.107000000 PM,PJHEID,13-DEC-13 10.28.32.245000000 AM,N,,
11335279,PO Box 5501,,,,Bismarck,,ND,58506,5501,USA,008,,,,46.7287,-100.615,P,55,5,DMOCK,20-NOV-15 12.57.02.095000000 PM,PJHEID,13-DEC-13 10.28.32.252000000 AM,N,,
11335379,730 Center Ave,,,,Moorhead,,MN,56560,,,054,00,730 Center Ave,,46.8751,-96.7689,P,,0,INC0414964_CNTY_CD_UPD,07-MAR-23 09.36.10.000000000 AM,JMLAGRO,16-DEC-13 10.57.48.091000000 AM,N,,
11335380,403 Center Ave,Ste 410,,,Moorhead,,MN,56560,,USA,054,,,,46.8749,-96.7743,P,54,10,THENDERSON,27-APR-16 12.54.08.071000000 PM,JMLAGRO,16-DEC-13 10.57.48.117000000 AM,N,,
11335381,403 Center Ave,Ste 410,,,Moorhead,,MN,56560,,USA,054,,,,46.8749,-96.7743,P,54,10,THENDERSON,27-APR-16 12.54.08.033000000 PM,JMLAGRO,16-DEC-13 10.57.48.307000000 AM,N,,
11335382,403 Center Ave,Ste 410,,,Moorhead,,MN,56560,,USA,054,,,,46.8749,-96.7743,P,54,10,THENDERSON,27-APR-16 12.54.08.128000000 PM,JMLAGRO,16-DEC-13 10.57.48.430000000 AM,N,,
11340017,17 1st Ave SW,,,,Minot,,ND,58701,,,051,00,17 1st Ave SW,,48.2352,-101.293,P,,0,DM Upd.Defect.ESPRD01175460,26-JUL-16 05.18.28.000000000 PM,JOYSPEZIALE,27-JAN-14 01.13.07.457000000 PM,N,,
11340018,101 3rd Ave SW,,,,Minot,,ND,58701,,USA,051,,,,48.2333,-101.294,P,02,3,PJHEID,16-JAN-16 01.17.43.398000000 PM,JOYSPEZIALE,27-JAN-14 01.13.07.468000000 PM,N,,
11340019,PO Box 5010,,,,Minot,,ND,58702,5010,USA,051,,,,48.2284,-101.224,P,55,3,PJHEID,16-JAN-16 01.17.43.418000000 PM,JOYSPEZIALE,27-JAN-14 01.13.07.479000000 PM,N,,
11340020,PO Box 5010,,,,Minot,,ND,58702,5010,USA,051,,,,48.2284,-101.224,P,55,3,PJHEID,16-JAN-16 01.17.43.403000000 PM,JOYSPEZIALE,27-JAN-14 01.13.07.487000000 PM,N,,
11340550,510 4th St S,,,,Fargo,,ND,58103,,USA,009,,,,46.8814,-96.7848,P,05,0,PJHEID,29-JAN-14 12.42.03.183000000 AM,PJHEID,29-JAN-14 12.42.03.183000000 AM,N,,
11340551,510 4th St S,,,,Fargo,,ND,58103,,USA,009,,,,46.8814,-96.7848,P,55,0,PJHEID,29-JAN-14 12.42.03.192000000 AM,PJHEID,29-JAN-14 12.42.03.192000000 AM,N,,
11340552,510 4th St S,,,,Fargo,,ND,58103,,USA,009,,,,46.8814,-96.7848,P,55,0,PJHEID,29-JAN-14 12.42.03.201000000 AM,PJHEID,29-JAN-14 12.42.03.201000000 AM,N,,
11341001,17 1st Ave SW,,,,Minot,,ND,58701,,,051,00,17 1st Ave SW,,48.2352,-101.293,P,,0,DM Upd.Defect.ESPRD01175460,26-JUL-16 05.18.28.000000000 PM,ZOEASANDY,30-JAN-14 02.49.35.666000000 PM,N,,
11341002,#1 Burdick Expressway W,,,,Minot,,ND,58701,,USA,051,,,,48.2247,-101.32,P,02,0,ANNDOLL,07-DEC-16 11.32.02.111000000 AM,ZOEASANDY,30-JAN-14 02.49.35.675000000 PM,N,,
11341003,PO Box 5010,,,,Minot,,ND,58702,5010,USA,051,,,,48.2284,-101.224,P,55,0,ANNDOLL,07-DEC-16 11.32.02.108000000 AM,ZOEASANDY,30-JAN-14 02.49.35.685000000 PM,N,,
11341004,PO Box 5010,,,,Minot,,ND,58702,5010,USA,051,,,,48.2284,-101.224,P,55,0,ANNDOLL,07-DEC-16 11.32.02.113000000 AM,ZOEASANDY,30-JAN-14 02.49.35.694000000 PM,N,,
11350440,401 N 9th St,,,,Bismarck,,ND,58501,,USA,008,,,,46.8086,-100.7782,P,07,7,ESTHERSHAHPAR,12-NOV-14 02.27.23.534000000 PM,PJHEID,09-FEB-14 02.14.27.837000000 PM,N,,
11350441,PO Box 11689,,,,Belfast,,ME,04915,4007,USA,054,,,,44.4483,-69.0227,P,21,7,SKOEHLY,26-JAN-16 08.13.08.161000000 AM,PJHEID,09-FEB-14 02.14.27.866000000 PM,N,,
11350442,401 N 9th St,,,,Bismarck,,ND,58501,,USA,008,,,,46.8086,-100.7782,P,55,7,ESTHERSHAHPAR,12-NOV-14 02.27.23.559000000 PM,PJHEID,09-FEB-14 02.14.27.969000000 PM,N,,
11350476,408 Minnesota Avenue,,,,Breckenridge,,MN,56520,,,,00,408 Minnesota Avenue,,46.2635,-96.589,P,,0,SDO CNV FIX,20-OCT-15 06.15.27.437931000 PM,JMLAGRO,10-FEB-14 11.19.34.560000000 AM,N,,
11350477,415 1/2 Nebraska Ave,,,,Breckenridge,,MN,56520,,USA,054,,,,46.2644,-96.589,P,54,1,JASTONE,16-OCT-17 09.12.52.327000000 AM,JMLAGRO,10-FEB-14 11.19.34.572000000 AM,N,,
11350478,P.O. Box 282,,,,Breckenridge,,MN,56520,,USA,054,,,,46.313,-96.5103,P,54,1,JASTONE,16-OCT-17 09.12.52.318000000 AM,JMLAGRO,10-FEB-14 11.19.34.590000000 AM,N,,
11350479,P.O. Box 282,,,,Breckenridge,,MN,56520,,USA,054,,,,46.313,-96.5103,P,54,1,JASTONE,16-OCT-17 09.12.52.333000000 AM,JMLAGRO,10-FEB-14 11.19.34.601000000 AM,N,,
11351486,PO Box 11689,,,,Belfast,,ME,04915,4007,USA,054,,,,44.4483,-69.0227,P,21,3,SHAHAAS,06-DEC-18 11.15.54.273000000 AM,PJHEID,15-FEB-14 12.08.23.999000000 PM,N,,
11351487,2700 State St,,,,Bismarck,,ND,58503,,USA,008,,,,46.8363,-100.7732,P,07,3,ESTHERSHAHPAR,12-NOV-14 02.13.29.442000000 PM,PJHEID,15-FEB-14 12.08.24.082000000 PM,N,,
11351488,PO Box 11689,,,,Belfast,,ME,04915,4007,USA,054,,,,44.4483,-69.0227,P,21,3,SHAHAAS,06-DEC-18 11.15.54.233000000 AM,PJHEID,15-FEB-14 12.08.24.107000000 PM,N,,
11351743,90 S 7th Street,,,,Minneapolis,,MN,55402,,,,00,90 S 7th Street,,44.9766,-93.2712,P,,0,SDO CNV FIX,20-OCT-15 06.15.27.437931000 PM,ZOEASANDY,19-FEB-14 01.42.59.124000000 PM,N,,
11351744,500 10th St NE,Ste 230,,,West Fargo,,ND,58078,2233,USA,009,,,,46.8831,-96.8807,P,05,1,JMLAGRO,04-SEP-14 08.31.35.110000000 AM,ZOEASANDY,19-FEB-14 01.42.59.157000000 PM,N,,
11351745,716 Prior Ave N,Ste 3 - 500,,,Saint Paul,,MN,55104,,USA,036,,,,44.9625,-93.1821,P,54,1,JMLAGRO,04-SEP-14 08.31.35.113000000 AM,ZOEASANDY,19-FEB-14 01.42.59.168000000 PM,N,,
11351746,716 Prior Ave N,Ste 3 - 500,,,Saint Paul,,MN,55104,,USA,036,,,,44.9625,-93.1821,P,54,1,JMLAGRO,04-SEP-14 08.31.35.186000000 AM,ZOEASANDY,19-FEB-14 01.42.59.280000000 PM,N,,
11353432,PO Box 997,,,,Bismarck,,ND,58502,0997,USA,008,,,,46.8165,-100.688,P,55,5,ANNDOLL,10-JAN-17 04.17.35.057000000 PM,JOYSPEZIALE,28-FEB-14 07.23.42.295000000 PM,N,,
11353433,PO Box 997,,,,Bismarck,,ND,58502,0997,USA,008,,,,46.8165,-100.688,P,55,5,ANNDOLL,10-JAN-17 04.17.35.089000000 PM,JOYSPEZIALE,28-FEB-14 07.23.42.372000000 PM,N,,
11353434,400 E Broadway Ave,,,,Bismarck,,ND,58501,,,008,00,400 E Broadway Ave,,46.8065,-100.785,P,,0,DM Upd.Defect.ESPRD01175460,26-JUL-16 05.15.17.000000000 PM,JOYSPEZIALE,28-FEB-14 07.23.42.540000000 PM,N,,
11353435,900 E Broadway Ave,,,,Bismarck,,ND,58501,,USA,008,,,,46.8065,-100.777,P,07,5,ANNDOLL,10-JAN-17 04.17.35.109000000 PM,JOYSPEZIALE,28-FEB-14 07.23.42.555000000 PM,N,,
11353470,400 E Broadway Ave,,,,Bismarck,,ND,58501,,,008,00,400 E Broadway Ave,,46.8065,-100.785,P,,0,DM Upd.Defect.ESPRD01175460,26-JUL-16 05.15.17.000000000 PM,JOYSPEZIALE,01-MAR-14 11.58.43.128000000 AM,N,,
11353471,900 E Broadway Ave,,,,Bismarck,,ND,58501,,USA,008,,,,46.8065,-100.777,P,07,4,PJHEID,06-NOV-15 11.27.25.104000000 AM,JOYSPEZIALE,01-MAR-14 11.58.43.139000000 AM,N,,
11353472,PO Box 997,,,,Bismarck,,ND,58502,0997,USA,008,,,,46.8165,-100.688,P,55,4,PJHEID,06-NOV-15 11.27.25.218000000 AM,JOYSPEZIALE,01-MAR-14 11.58.43.204000000 AM,N,,
11353473,PO Box 997,,,,Bismarck,,ND,58502,0997,USA,008,,,,46.8165,-100.688,P,55,4,PJHEID,06-NOV-15 11.27.25.137000000 AM,JOYSPEZIALE,01-MAR-14 11.58.43.271000000 AM,N,,
11353616,P O Box 2698,,,,Bismarck,,ND,58502,2698,USA,008,,,,46.8165,-100.688,P,55,2,ANNDOLL,06-MAR-17 11.46.22.373000000 AM,JUDITHSZEGEDI,03-MAR-14 12.09.35.980000000 PM,N,,
11353617,P O Box 2698,,,,Bismarck,,ND,58502,2698,USA,008,,,,46.8165,-100.688,P,55,2,ANNDOLL,06-MAR-17 11.46.22.371000000 AM,JUDITHSZEGEDI,03-MAR-14 12.09.36.003000000 PM,N,,
11353618,310 N 10th St,,,,Bismarck,,ND,58501,4516,USA,008,,,,46.8087,-100.777,P,07,2,ANNDOLL,06-MAR-17 11.46.22.331000000 AM,JUDITHSZEGEDI,03-MAR-14 12.09.36.021000000 PM,N,,
11354475,1213 15 AVE W,250,,,WILLISTON,,ND,58801,3821,USA,053,,,,48.1546,-103.645,P,55,11,KARCHARVAT,31-DEC-15 11.12.07.341000000 AM,JOYSPEZIALE,05-MAR-14 04.33.46.727000000 PM,N,,
11354476,1213 15 AVE W,250,,,WILLISTON,,ND,58801,3821,USA,053,,,,48.1546,-103.645,P,55,11,KARCHARVAT,31-DEC-15 11.12.07.286000000 AM,JOYSPEZIALE,05-MAR-14 04.33.46.782000000 PM,N,,
11354477,500 ROSS ST,,,,PITTSBURGH,,PA,15258,,,,00,500 ROSS ST,,40.4432,-79.955,P,,0,SDO CNV FIX,20-OCT-15 06.15.27.437931000 PM,JOYSPEZIALE,05-MAR-14 04.33.46.928000000 PM,N,,
11354478,1213 15 AVE W,250,,,WILLISTON,,ND,58801,3821,USA,053,,,,48.1546,-103.645,P,01,11,KARCHARVAT,31-DEC-15 11.12.07.316000000 AM,JOYSPEZIALE,05-MAR-14 04.33.46.939000000 PM,N,,
11354936,712 S Cascade Street,,,,Fergus Falls,,MN,56537,,USA,054,,,,46.2766,-96.0726,P,54,5,PJHEID,05-JAN-16 12.54.58.216000000 PM,PAULASOLL,07-MAR-14 03.27.33.318000000 PM,N,,
11354937,712 S Cascade Street,,,,Fergus Falls,,MN,56537,,USA,054,,,,46.2766,-96.0726,P,54,5,PJHEID,05-JAN-16 12.54.58.211000000 PM,PAULASOLL,07-MAR-14 03.27.33.342000000 PM,N,,
11354938,712 S Cascade Street,,,,Fergus Falls,,MN,56537,,USA,054,,,,46.2766,-96.0726,P,54,5,PJHEID,05-JAN-16 12.54.58.235000000 PM,PAULASOLL,07-MAR-14 03.27.33.351000000 PM,N,,
11354939,2330 Collegeway,,,,Fergus Falls,,MN,56537,,,,00,2330 Collegeway,,46.29,-96.1156,P,,0,SDO CNV FIX,20-OCT-15 06.15.27.437931000 PM,PAULASOLL,07-MAR-14 03.27.33.380000000 PM,N,,
11355270,505 Second Ave N,,,,Fargo,,ND,58102,,,009,00,505 Second Ave N,,46.8781,-96.7869,P,,0,DM Upd.Defect.ESPRD01175460,26-JUL-16 05.16.33.000000000 PM,JOYSPEZIALE,10-MAR-14 05.35.16.488000000 PM,N,,
11355271,1665 43rd Street South,,,,Fargo,,ND,58103,3319,USA,009,,,,46.863,-96.8534,P,05,0,THENDERSON,18-APR-16 03.41.11.747000000 PM,JOYSPEZIALE,10-MAR-14 05.35.16.500000000 PM,N,,
11355272,1665 43rd Street South,,,,Fargo,,ND,58103,3319,USA,009,,,,46.863,-96.8534,P,55,0,THENDERSON,18-APR-16 03.41.11.857000000 PM,JOYSPEZIALE,10-MAR-14 05.35.16.648000000 PM,N,,
11355273,1665 43rd Street South,,,,Fargo,,ND,58103,3319,USA,009,,,,46.863,-96.8534,P,55,0,THENDERSON,18-APR-16 03.41.11.766000000 PM,JOYSPEZIALE,10-MAR-14 05.35.16.671000000 PM,N,,
11356832,17 1st Ave SW,,,,Minot,,ND,58701,,,051,00,17 1st Ave SW,,48.2352,-101.293,P,,0,DM Upd.Defect.ESPRD01175460,26-JUL-16 05.18.28.000000000 PM,JOYSPEZIALE,18-MAR-14 12.03.52.162000000 PM,N,,
11356833,#1 Burdick Expressway W,,,,Minot,,ND,58701,,USA,051,,,,48.2247,-101.32,P,02,5,SKOEHLY,25-JAN-16 09.26.28.582000000 AM,JOYSPEZIALE,18-MAR-14 12.03.52.178000000 PM,N,,
11356834,PO Box 5010,,,,Minot,,ND,58702,5010,USA,051,,,,48.2284,-101.224,P,55,5,SKOEHLY,25-JAN-16 09.26.28.568000000 AM,JOYSPEZIALE,18-MAR-14 12.03.52.186000000 PM,N,,
11356835,PO Box 5010,,,,Minot,,ND,58702,5010,USA,051,,,,48.2284,-101.224,P,55,5,SKOEHLY,25-JAN-16 09.26.28.586000000 AM,JOYSPEZIALE,18-MAR-14 12.03.52.193000000 PM,N,,
11357993,P O Box I,,,,Park River,,ND,58270,0708,USA,050,,,,48.3969,-97.7685,P,55,0,NEERUSHARMA,13-JUN-16 12.00.18.968000000 PM,JOYSPEZIALE,24-MAR-14 07.16.50.845000000 PM,N,,
11357994,115 Vivian St W,,,,Park River,,ND,58270,4540,USA,050,,,,48.3992,-97.7502,P,04,0,NEERUSHARMA,13-JUN-16 12.00.18.927000000 PM,JOYSPEZIALE,24-MAR-14 07.16.51.022000000 PM,N,,
11357995,P O Box I,,,,Park River,,ND,58270,0708,USA,050,,,,48.3969,-97.7685,P,55,0,NEERUSHARMA,13-JUN-16 12.00.18.885000000 PM,JOYSPEZIALE,24-MAR-14 07.16.51.114000000 PM,N,,
11359300,PO Box 801,,,,Devils Lake,,ND,58301,,USA,036,,,,48.1189,-98.8667,P,55,0,PJHEID,17-DEC-15 08.23.07.645000000 AM,JOYSPEZIALE,28-MAR-14 07.19.45.552000000 PM,N,,
11359301,PO Box 801,,,,Devils Lake,,ND,58301,,USA,036,,,,48.1189,-98.8667,P,55,0,PJHEID,17-DEC-15 08.23.07.557000000 AM,JOYSPEZIALE,28-MAR-14 07.19.45.627000000 PM,N,,
11359302,1031 7th ST NE,,,,Devils Lake,,ND,58301,,USA,036,,,,48.1149,-98.8499,P,03,0,PJHEID,17-DEC-15 08.23.07.719000000 AM,JOYSPEZIALE,28-MAR-14 07.19.45.717000000 PM,N,,
11359840,413 3rd Ave N,,,,Wahpeton,,ND,58075,3915,USA,039,,,,46.2658,-96.6057,P,05,3,DM Upd.Defect.ESPRD01175460,26-JUL-16 05.20.02.000000000 PM,KRBACKMAN,02-APR-14 08.17.51.429000000 AM,N,,
11359841,413 3rd St N,,,,Wahpeton,,ND,58075,3915,USA,039,,,,46.2678,-96.6041,P,55,3,TWOLF,27-FEB-15 02.13.32.618000000 PM,KRBACKMAN,02-APR-14 08.17.51.443000000 AM,N,,
11359842,413 3rd St N,,,,Wahpeton,,ND,58075,3915,USA,039,,,,46.2678,-96.6041,P,55,3,TWOLF,27-FEB-15 02.13.32.500000000 PM,KRBACKMAN,02-APR-14 08.17.51.452000000 AM,N,,
11360935,1400 37th Ave. SW,suite C,,,Minot,,ND,58701,,USA,051,,,,48.1966,-101.327,P,02,1,SHAHAAS,06-DEC-18 08.53.28.486000000 AM,JMLAGRO,04-APR-14 12.33.43.471000000 PM,N,,
11360936,1400 37th Ave. SW,suite C,,,Minot,,ND,58701,,USA,051,,,,48.1966,-101.327,P,55,1,SHAHAAS,06-DEC-18 08.53.28.471000000 AM,JMLAGRO,04-APR-14 12.33.43.478000000 PM,N,,
11360937,1400 37th Ave. SW,suite C,,,Minot,,ND,58701,,USA,051,,,,48.1966,-101.327,P,55,1,SHAHAAS,06-DEC-18 08.53.28.480000000 AM,JMLAGRO,04-APR-14 12.33.43.499000000 PM,N,,
11361263,2422 20th ST SW,,,,Jamestown,,ND,58401,6201,USA,047,,,,46.888,-98.7165,P,06,3,DMOCK,17-JUN-16 10.47.46.399000000 AM,LISACAMPBELL,07-APR-14 12.01.57.269000000 PM,N,,
11361264,2422 20th ST SW,,,,Jamestown,,ND,58401,6201,USA,047,,,,46.888,-98.7165,P,55,3,DMOCK,17-JUN-16 10.47.46.396000000 AM,LISACAMPBELL,07-APR-14 12.01.57.426000000 PM,N,,
11361265,2422 20th ST SW,,,,Jamestown,,ND,58401,6201,USA,047,,,,46.888,-98.7165,P,55,3,DMOCK,17-JUN-16 10.47.46.428000000 AM,LISACAMPBELL,07-APR-14 12.01.57.442000000 PM,N,,
11364086,314 Ohmer St,,,,Bottineau,,ND,58318,,USA,005,,,,48.8291,-100.4493,P,02,5,MELISSABULGER,12-NOV-14 08.52.11.104000000 AM,KARCHARVAT,15-APR-14 03.29.35.900000000 PM,N,,
11364087,314 Ohmer St,,,,Bottineau,,ND,58318,,USA,005,,,,48.8291,-100.4493,P,55,5,MELISSABULGER,12-NOV-14 08.52.11.092000000 AM,KARCHARVAT,15-APR-14 03.29.36.039000000 PM,N,,
11364088,314 Ohmer St,,,,Bottineau,,ND,58318,,USA,005,,,,48.8291,-100.4493,P,55,5,MELISSABULGER,12-NOV-14 08.52.11.040000000 AM,KARCHARVAT,15-APR-14 03.29.36.059000000 PM,N,,
11370665,52 East 14th Street,,,,New York,,NY,10003,4140,,,00,52 East 14th Street,,40.7345,-73.9904,P,,0,SDO CNV FIX,20-OCT-15 06.15.27.437931000 PM,ZOEASANDY,30-APR-14 02.25.23.608000000 PM,N,,
11370666,545 W 45th St 7th,Fl,,,New York,,NY,10036,3409,USA,999,,,,40.7623,-73.9955,P,26,0,ZOEASANDY,30-APR-14 02.25.23.616000000 PM,ZOEASANDY,30-APR-14 02.25.23.616000000 PM,N,,
11370667,545 W 45th St 7th,Fl,,,New York,,NY,10036,3409,USA,999,,,,40.7623,-73.9955,P,26,0,ZOEASANDY,30-APR-14 02.25.23.676000000 PM,ZOEASANDY,30-APR-14 02.25.23.676000000 PM,N,,
11370668,PO Box 9470,,,,Uniondale,,NY,11555,9470,USA,999,,,,40.7194,-73.5844,P,26,0,ZOEASANDY,30-APR-14 02.25.23.741000000 PM,ZOEASANDY,30-APR-14 02.25.23.741000000 PM,N,,
11370693,600 1st St SE,,,,Mayville,,ND,58257,,USA,049,,,,47.5001,-97.318,P,05,4,MELISSABULGER,11-NOV-14 02.35.12.930000000 PM,JMLAGRO,30-APR-14 02.50.56.926000000 PM,N,,
11370694,P.O. Box 2010,,,,Fargo,,ND,58122,2154,USA,009,,,,46.884,-96.7845,P,55,4,PJHEID,22-DEC-15 05.47.57.628000000 PM,JMLAGRO,30-APR-14 02.50.56.957000000 PM,N,,
11370695,PO Box 2168,,,,Fargo,,ND,58107,2168,USA,009,,,,46.8782,-96.7895,P,55,4,MELISSABULGER,11-NOV-14 02.35.12.866000000 PM,JMLAGRO,30-APR-14 02.50.57.054000000 PM,N,,
11370865,200 Highway 2  W,,,,Devils Lake,,ND,58301,,USA,036,,,,48.1008,-98.8562,P,55,1,DOMINICKNGANTOU,03-SEP-14 02.59.22.097000000 PM,KWOODALL,30-APR-14 05.26.23.614000000 PM,N,,
11370866,200 Highway 2  W,,,,Devils Lake,,ND,58301,,USA,036,,,,48.1008,-98.8562,P,03,1,DOMINICKNGANTOU,03-SEP-14 02.59.22.107000000 PM,KWOODALL,30-APR-14 05.26.23.640000000 PM,N,,
