R_FUNC_AREA_CD,R_LIST_NUM,R_LIST_DTL_SK,R_LOB_CD,R_LIST_BEG_DT,R_LIST_BEG_VALUE,R_VOID_DT,R_LIST_END_DT,R_LIST_END_VALUE,R_LIST_SORT_NUM,L_HIBERNATE_VER_NUM,G_AUD_USER_ID,G_AUD_TS,G_AUD_ADD_USER_ID,G_AUD_ADD_TS
P1,271,50082130,MED,01-JAN-23,SP97162,,31-DEC-99,SP97162,,0,NH TCR-E05-11015-20230829,14-SEP-23 02.39.49.000000000 PM,NH TCR-E05-11015-20230829,14-SEP-23 02.39.49.000000000 PM
P1,271,50082131,MED,01-JAN-23,SP97163,,31-DEC-99,SP97163,,0,NH TCR-E05-11015-20230829,14-SEP-23 02.39.49.000000000 PM,NH TCR-E05-11015-20230829,14-SEP-23 02.39.49.000000000 PM
P1,271,50082132,MED,01-JAN-23,SP97165,,31-DEC-99,SP97165,,0,NH TCR-E05-11015-20230829,14-SEP-23 02.39.49.000000000 PM,NH TCR-E05-11015-20230829,14-SEP-23 02.39.49.000000000 PM
P1,271,50082133,MED,01-JAN-23,SP97166,,31-DEC-99,SP97166,,0,NH TCR-E05-11015-20230829,14-SEP-23 02.39.49.000000000 PM,NH TCR-E05-11015-20230829,14-SEP-23 02.39.49.000000000 PM
P1,271,50082134,MED,01-JAN-23,SP97167,,31-DEC-99,SP97167,,0,NH TCR-E05-11015-20230829,14-SEP-23 02.39.49.000000000 PM,NH TCR-E05-11015-20230829,14-SEP-23 02.39.49.000000000 PM
P1,271,50082135,MED,01-JAN-23,SP97530,,31-DEC-99,SP97530,,0,NH TCR-E05-11015-20230829,14-SEP-23 02.39.49.000000000 PM,NH TCR-E05-11015-20230829,14-SEP-23 02.39.49.000000000 PM
P1,272,50082136,MED,01-JAN-23,ABDT1005SEUBU1,,31-DEC-99,ABDT1005SEUBU1,,0,NH TCR-E05-11015-20230829,14-SEP-23 02.39.49.000000000 PM,NH TCR-E05-11015-20230829,14-SEP-23 02.39.49.000000000 PM
P1,272,50082137,MED,01-JAN-23,ABDT1005SEUBU2,,31-DEC-99,ABDT1005SEUBU2,,0,NH TCR-E05-11015-20230829,14-SEP-23 02.39.49.000000000 PM,NH TCR-E05-11015-20230829,14-SEP-23 02.39.49.000000000 PM
P1,272,50082138,MED,01-JAN-23,ABDT1005SEUBU2U9,,31-DEC-99,ABDT1005SEUBU2U9,,0,NH TCR-E05-11015-20230829,14-SEP-23 02.39.49.000000000 PM,NH TCR-E05-11015-20230829,14-SEP-23 02.39.49.000000000 PM
P1,272,50082140,MED,01-JAN-23,DDT1005SEUAU1,,31-DEC-99,DDT1005SEUAU1,,0,NH TCR-E05-11015-20230829,14-SEP-23 02.39.49.000000000 PM,NH TCR-E05-11015-20230829,14-SEP-23 02.39.49.000000000 PM
P1,272,50082141,MED,01-JAN-23,DDT1005SEUAU2,,31-DEC-99,DDT1005SEUAU2,,0,NH TCR-E05-11015-20230829,14-SEP-23 02.39.49.000000000 PM,NH TCR-E05-11015-20230829,14-SEP-23 02.39.49.000000000 PM
P1,272,50082142,MED,01-JAN-23,DDT1005SEUAU2U9,,31-DEC-99,DDT1005SEUAU2U9,,0,NH TCR-E05-11015-20230829,14-SEP-23 02.39.49.000000000 PM,NH TCR-E05-11015-20230829,14-SEP-23 02.39.49.000000000 PM
P1,272,50082143,MED,01-JAN-23,DDT2025SEUAU5,,31-DEC-99,DDT2025SEUAU5,,0,NH TCR-E05-11015-20230829,14-SEP-23 02.39.49.000000000 PM,NH TCR-E05-11015-20230829,14-SEP-23 02.39.49.000000000 PM
P1,272,50082144,MED,01-JAN-23,IHST2025SEUCU1,,31-DEC-99,IHST2025SEUCU1,,0,NH TCR-E05-11015-20230829,14-SEP-23 02.39.49.000000000 PM,NH TCR-E05-11015-20230829,14-SEP-23 02.39.49.000000000 PM
P1,272,50082145,MED,01-JAN-23,IHST2025SEUCU4,,31-DEC-99,IHST2025SEUCU4,,0,NH TCR-E05-11015-20230829,14-SEP-23 02.39.49.000000000 PM,NH TCR-E05-11015-20230829,14-SEP-23 02.39.49.000000000 PM
P1,1054,50077612,MED,01-JUL-22,242,,31-DEC-99,242,,0,SPRATT01,08-DEC-22 09.15.43.184000000 AM,SPRATT01,08-DEC-22 09.15.43.184000000 AM
P1,267,50085050,MED,01-JAN-23,SPT1019UJ,,31-DEC-99,SPT1019UJ,,0,NH TCR-E05-11882-20240905,05-SEP-24 02.46.21.000000000 PM,NH TCR-E05-11882-20240905,05-SEP-24 02.46.21.000000000 PM
P1,267,50085051,MED,01-JAN-23,SPT1019TTUF,,31-DEC-99,SPT1019TTUF,,0,NH TCR-E05-11882-20240905,05-SEP-24 02.46.22.000000000 PM,NH TCR-E05-11882-20240905,05-SEP-24 02.46.22.000000000 PM
P1,267,50085052,MED,01-JAN-23,SPT1019TTUG,,31-DEC-99,SPT1019TTUG,,0,NH TCR-E05-11882-20240905,05-SEP-24 02.46.22.000000000 PM,NH TCR-E05-11882-20240905,05-SEP-24 02.46.22.000000000 PM
P1,267,50085053,MED,01-JAN-23,SPT1019TTUH,,31-DEC-99,SPT1019TTUH,,0,NH TCR-E05-11882-20240905,05-SEP-24 02.46.22.000000000 PM,NH TCR-E05-11882-20240905,05-SEP-24 02.46.22.000000000 PM
P1,267,50085054,MED,01-JAN-23,SPT1019TTUJ,,31-DEC-99,SPT1019TTUJ,,0,NH TCR-E05-11882-20240905,05-SEP-24 02.46.22.000000000 PM,NH TCR-E05-11882-20240905,05-SEP-24 02.46.22.000000000 PM
P1,267,50085055,MED,01-JAN-23,SPT1019U1UF,,31-DEC-99,SPT1019U1UF,,0,NH TCR-E05-11882-20240905,05-SEP-24 02.46.23.000000000 PM,NH TCR-E05-11882-20240905,05-SEP-24 02.46.23.000000000 PM
P1,267,50085056,MED,01-JAN-23,SPT1019U1UG,,31-DEC-99,SPT1019U1UG,,0,NH TCR-E05-11882-20240905,05-SEP-24 02.46.23.000000000 PM,NH TCR-E05-11882-20240905,05-SEP-24 02.46.23.000000000 PM
P1,267,50085057,MED,01-JAN-23,SPT1019U1UH,,31-DEC-99,SPT1019U1UH,,0,NH TCR-E05-11882-20240905,05-SEP-24 02.46.23.000000000 PM,NH TCR-E05-11882-20240905,05-SEP-24 02.46.23.000000000 PM
P1,267,50085058,MED,01-JAN-23,SPT1019U1UJ,,31-DEC-99,SPT1019U1UJ,,0,NH TCR-E05-11882-20240905,05-SEP-24 02.46.23.000000000 PM,NH TCR-E05-11882-20240905,05-SEP-24 02.46.23.000000000 PM
P1,200,50085126,MED,01-JAN-20,RR,,31-DEC-99,RR,,0,TCR-E05-11865,08-SEP-24 01.08.53.000000000 AM,TCR-E05-11865,08-SEP-24 01.08.53.000000000 AM
P1,1152,50085127,MED,01-JAN-20,RR,,31-DEC-99,RR,,0,TCR-E05-11865,08-SEP-24 01.08.53.000000000 AM,TCR-E05-11865,08-SEP-24 01.08.53.000000000 AM
P1,1152,50085128,MED,01-JAN-20,RM,,31-DEC-99,RM,,0,TCR-E05-11865,08-SEP-24 01.08.53.000000000 AM,TCR-E05-11865,08-SEP-24 01.08.53.000000000 AM
P1,300,50085129,MED,01-JAN-20,RR,,31-DEC-99,RR,,0,TCR-E05-11865,08-SEP-24 01.08.54.000000000 AM,TCR-E05-11865,08-SEP-24 01.08.54.000000000 AM
P1,300,50085130,MED,01-JAN-20,RI,,31-DEC-99,RI,,0,TCR-E05-11865,08-SEP-24 01.08.54.000000000 AM,TCR-E05-11865,08-SEP-24 01.08.54.000000000 AM
P1,300,50085131,MED,01-JAN-20,RD,,31-DEC-99,RD,,0,TCR-E05-11865,08-SEP-24 01.08.54.000000000 AM,TCR-E05-11865,08-SEP-24 01.08.54.000000000 AM
P1,301,50085132,MED,01-JAN-20,RP,,31-DEC-99,RP,,0,TCR-E05-11865,08-SEP-24 01.08.54.000000000 AM,TCR-E05-11865,08-SEP-24 01.08.54.000000000 AM
P1,301,50085133,MED,01-JAN-20,RA,,31-DEC-99,RA,,0,TCR-E05-11865,08-SEP-24 01.08.54.000000000 AM,TCR-E05-11865,08-SEP-24 01.08.54.000000000 AM
P1,301,50085134,MED,01-JAN-20,RF,,31-DEC-99,RF,,0,TCR-E05-11865,08-SEP-24 01.08.54.000000000 AM,TCR-E05-11865,08-SEP-24 01.08.54.000000000 AM
P1,302,50085135,MED,01-JAN-20,101,,31-DEC-99,101,,0,TCR-E05-11865,08-SEP-24 01.08.54.000000000 AM,TCR-E05-11865,08-SEP-24 01.08.54.000000000 AM
P1,302,50085136,MED,01-JAN-20,102,,31-DEC-99,102,,0,TCR-E05-11865,08-SEP-24 01.08.54.000000000 AM,TCR-E05-11865,08-SEP-24 01.08.54.000000000 AM
P1,302,50085137,MED,01-JAN-20,224,,31-DEC-99,224,,0,TCR-E05-11865,08-SEP-24 01.08.55.000000000 AM,TCR-E05-11865,08-SEP-24 01.08.55.000000000 AM
P1,303,50085138,MED,01-JAN-20,020,,31-DEC-99,020,,0,TCR-E05-11865,08-SEP-24 01.08.55.000000000 AM,TCR-E05-11865,08-SEP-24 01.08.55.000000000 AM
P1,303,50085139,MED,01-JAN-20,022,,31-DEC-99,022,,0,TCR-E05-11865,08-SEP-24 01.08.55.000000000 AM,TCR-E05-11865,08-SEP-24 01.08.55.000000000 AM
P1,303,50085140,MED,01-JAN-20,025,,31-DEC-99,025,,0,TCR-E05-11865,08-SEP-24 01.08.55.000000000 AM,TCR-E05-11865,08-SEP-24 01.08.55.000000000 AM
P1,303,50085141,MED,01-JAN-20,030,,31-DEC-99,030,,0,TCR-E05-11865,08-SEP-24 01.08.55.000000000 AM,TCR-E05-11865,08-SEP-24 01.08.55.000000000 AM
P1,303,50085142,MED,01-JAN-20,033,,31-DEC-99,033,,0,TCR-E05-11865,08-SEP-24 01.08.55.000000000 AM,TCR-E05-11865,08-SEP-24 01.08.55.000000000 AM
P1,303,50085143,MED,01-JAN-20,034,,31-DEC-99,034,,0,TCR-E05-11865,08-SEP-24 01.08.55.000000000 AM,TCR-E05-11865,08-SEP-24 01.08.55.000000000 AM
P1,303,50085144,MED,01-JAN-20,035,,31-DEC-99,035,,0,TCR-E05-11865,08-SEP-24 01.08.56.000000000 AM,TCR-E05-11865,08-SEP-24 01.08.56.000000000 AM
P1,303,50085145,MED,01-JAN-20,036,,31-DEC-99,036,,0,TCR-E05-11865,08-SEP-24 01.08.56.000000000 AM,TCR-E05-11865,08-SEP-24 01.08.56.000000000 AM
P1,303,50085146,MED,01-JAN-20,038,,31-DEC-99,038,,0,TCR-E05-11865,08-SEP-24 01.08.56.000000000 AM,TCR-E05-11865,08-SEP-24 01.08.56.000000000 AM
P1,303,50085147,MED,01-JAN-20,039,,31-DEC-99,039,,0,TCR-E05-11865,08-SEP-24 01.08.56.000000000 AM,TCR-E05-11865,08-SEP-24 01.08.56.000000000 AM
P1,303,50085148,MED,01-JAN-20,040,,31-DEC-99,040,,0,TCR-E05-11865,08-SEP-24 01.08.56.000000000 AM,TCR-E05-11865,08-SEP-24 01.08.56.000000000 AM
P1,303,50085149,MED,01-JAN-20,041,,31-DEC-99,041,,0,TCR-E05-11865,08-SEP-24 01.08.56.000000000 AM,TCR-E05-11865,08-SEP-24 01.08.56.000000000 AM
P1,303,50085150,MED,01-JAN-20,042,,31-DEC-99,042,,0,TCR-E05-11865,08-SEP-24 01.08.56.000000000 AM,TCR-E05-11865,08-SEP-24 01.08.56.000000000 AM
P1,303,50085151,MED,01-JAN-20,043,,31-DEC-99,043,,0,TCR-E05-11865,08-SEP-24 01.08.56.000000000 AM,TCR-E05-11865,08-SEP-24 01.08.56.000000000 AM
P1,303,50085152,MED,01-JAN-20,046,,31-DEC-99,046,,0,TCR-E05-11865,08-SEP-24 01.08.56.000000000 AM,TCR-E05-11865,08-SEP-24 01.08.56.000000000 AM
P1,303,50085153,MED,01-JAN-20,075,,31-DEC-99,075,,0,TCR-E05-11865,08-SEP-24 01.08.57.000000000 AM,TCR-E05-11865,08-SEP-24 01.08.57.000000000 AM
P1,303,50085154,MED,01-JAN-20,220,,31-DEC-99,220,,0,TCR-E05-11865,08-SEP-24 01.08.57.000000000 AM,TCR-E05-11865,08-SEP-24 01.08.57.000000000 AM
P1,303,50085155,MED,01-JAN-20,225,,31-DEC-99,225,,0,TCR-E05-11865,08-SEP-24 01.08.57.000000000 AM,TCR-E05-11865,08-SEP-24 01.08.57.000000000 AM
P1,303,50085156,MED,01-JAN-20,229,,31-DEC-99,229,,0,TCR-E05-11865,08-SEP-24 01.08.57.000000000 AM,TCR-E05-11865,08-SEP-24 01.08.57.000000000 AM
P1,303,50085157,MED,01-JAN-20,233,,31-DEC-99,233,,0,TCR-E05-11865,08-SEP-24 01.08.57.000000000 AM,TCR-E05-11865,08-SEP-24 01.08.57.000000000 AM
P1,303,50085158,MED,01-JAN-20,237,,31-DEC-99,237,,0,TCR-E05-11865,08-SEP-24 01.08.57.000000000 AM,TCR-E05-11865,08-SEP-24 01.08.57.000000000 AM
P1,303,50085159,MED,01-JAN-20,239,,31-DEC-99,239,,0,TCR-E05-11865,08-SEP-24 01.08.57.000000000 AM,TCR-E05-11865,08-SEP-24 01.08.57.000000000 AM
P1,303,50085160,MED,01-JAN-20,240,,31-DEC-99,240,,0,TCR-E05-11865,08-SEP-24 01.08.57.000000000 AM,TCR-E05-11865,08-SEP-24 01.08.57.000000000 AM
P1,304,50085161,MED,01-JAN-20,RA,,31-DEC-99,RA,,0,TCR-E05-11865,08-SEP-24 01.08.58.000000000 AM,TCR-E05-11865,08-SEP-24 01.08.58.000000000 AM
P1,304,50085162,MED,01-JAN-20,RF,,31-DEC-99,RF,,0,TCR-E05-11865,08-SEP-24 01.08.58.000000000 AM,TCR-E05-11865,08-SEP-24 01.08.58.000000000 AM
P1,305,50085163,MED,01-JAN-20,RD,,31-DEC-99,RD,,0,TCR-E05-11865,08-SEP-24 01.08.58.000000000 AM,TCR-E05-11865,08-SEP-24 01.08.58.000000000 AM
P1,305,50085164,MED,01-JAN-20,RI,,31-DEC-99,RI,,0,TCR-E05-11865,08-SEP-24 01.08.58.000000000 AM,TCR-E05-11865,08-SEP-24 01.08.58.000000000 AM
P1,305,50085165,MED,01-JAN-20,RR,,31-DEC-99,RR,,0,TCR-E05-11865,08-SEP-24 01.08.58.000000000 AM,TCR-E05-11865,08-SEP-24 01.08.58.000000000 AM
P1,307,50085166,MED,01-JAN-20,S713,,31-DEC-99,S713,,0,TCR-E05-11865,08-SEP-24 01.08.58.000000000 AM,TCR-E05-11865,08-SEP-24 01.08.58.000000000 AM
P1,308,50085167,MED,01-JAN-20,S714,,31-DEC-99,S714,,0,TCR-E05-11865,08-SEP-24 01.08.59.000000000 AM,TCR-E05-11865,08-SEP-24 01.08.59.000000000 AM
P1,309,50085168,MED,01-JAN-20,S715,,31-DEC-99,S715,,0,TCR-E05-11865,08-SEP-24 01.08.59.000000000 AM,TCR-E05-11865,08-SEP-24 01.08.59.000000000 AM
P1,310,50085169,MED,01-JAN-20,65,,31-DEC-99,65,,0,TCR-E05-11865,08-SEP-24 01.08.59.000000000 AM,TCR-E05-11865,08-SEP-24 01.08.59.000000000 AM
P1,310,50085170,MED,01-JAN-20,66,,31-DEC-99,66,,0,TCR-E05-11865,08-SEP-24 01.08.59.000000000 AM,TCR-E05-11865,08-SEP-24 01.08.59.000000000 AM
P1,1066,50085171,MED,01-JAN-20,65,,31-DEC-99,65,,0,TCR-E05-11865,08-SEP-24 01.08.59.000000000 AM,TCR-E05-11865,08-SEP-24 01.08.59.000000000 AM
P1,1066,50085172,MED,01-JAN-20,66,,31-DEC-99,66,,0,TCR-E05-11865,08-SEP-24 01.08.59.000000000 AM,TCR-E05-11865,08-SEP-24 01.08.59.000000000 AM
P1,1020,50085173,MED,01-JAN-20,S713,,31-DEC-99,S713,,0,TCR-E05-11865,08-SEP-24 01.08.59.000000000 AM,TCR-E05-11865,08-SEP-24 01.08.59.000000000 AM
P1,1020,50085174,MED,01-JAN-20,S714,,31-DEC-99,S714,,0,TCR-E05-11865,08-SEP-24 01.09.00.000000000 AM,TCR-E05-11865,08-SEP-24 01.09.00.000000000 AM
P1,1020,50085175,MED,01-JAN-20,S715,,31-DEC-99,S715,,0,TCR-E05-11865,08-SEP-24 01.09.00.000000000 AM,TCR-E05-11865,08-SEP-24 01.09.00.000000000 AM
P1,1020,50085176,MED,01-JAN-20,M901,,31-DEC-99,M901,,0,TCR-E05-11865,08-SEP-24 01.09.00.000000000 AM,TCR-E05-11865,08-SEP-24 01.09.00.000000000 AM
P1,46,50085177,MED,01-JAN-20,M901,,31-DEC-99,M901,,0,TCR-E05-11865,08-SEP-24 01.09.00.000000000 AM,TCR-E05-11865,08-SEP-24 01.09.00.000000000 AM
P1,45,50085178,MED,01-JAN-20,M901,,31-DEC-99,M901,,0,TCR-E05-11865,08-SEP-24 01.09.00.000000000 AM,TCR-E05-11865,08-SEP-24 01.09.00.000000000 AM
P1,43,50085179,MED,01-JAN-20,M901,,31-DEC-99,M901,,0,TCR-E05-11865,08-SEP-24 01.09.00.000000000 AM,TCR-E05-11865,08-SEP-24 01.09.00.000000000 AM
P1,1113,50085180,MED,01-JAN-20,M901,,31-DEC-99,M901,,0,TCR-E05-11865,08-SEP-24 01.09.00.000000000 AM,TCR-E05-11865,08-SEP-24 01.09.00.000000000 AM
P1,1162,50085181,MED,01-JAN-20,RR,,31-DEC-99,RR,,0,TCR-E05-11865,08-SEP-24 01.09.00.000000000 AM,TCR-E05-11865,08-SEP-24 01.09.00.000000000 AM
P1,1021,50085182,MED,01-JAN-20,9963,,31-DEC-99,9963,,0,TCR-E05-11865,08-SEP-24 01.09.01.000000000 AM,TCR-E05-11865,08-SEP-24 01.09.01.000000000 AM
P1,1021,50085183,MED,01-JAN-20,9965,,31-DEC-99,9965,,0,TCR-E05-11865,08-SEP-24 01.09.01.000000000 AM,TCR-E05-11865,08-SEP-24 01.09.01.000000000 AM
P1,1021,50085184,MED,01-JAN-20,9966,,31-DEC-99,9966,,0,TCR-E05-11865,08-SEP-24 01.09.01.000000000 AM,TCR-E05-11865,08-SEP-24 01.09.01.000000000 AM
P1,311,50085185,MED,01-JAN-20,9965,,31-DEC-99,9965,,0,TCR-E05-11865,08-SEP-24 01.09.01.000000000 AM,TCR-E05-11865,08-SEP-24 01.09.01.000000000 AM
P1,193,50077611,MED,01-JUL-22,242,,31-DEC-99,242,,0,SPRATT01,08-DEC-22 09.15.11.369000000 AM,SPRATT01,08-DEC-22 09.15.11.369000000 AM
P1,311,50085186,MED,01-JAN-20,9966,,31-DEC-99,9966,,0,TCR-E05-11865,08-SEP-24 01.09.01.000000000 AM,TCR-E05-11865,08-SEP-24 01.09.01.000000000 AM
P1,22,50085187,MED,01-JAN-20,RVL,,31-DEC-99,RVL,,0,TCR-E05-11865,08-SEP-24 01.09.01.000000000 AM,TCR-E05-11865,08-SEP-24 01.09.01.000000000 AM
P1,24,50085188,MED,01-JAN-20,E,,31-DEC-99,E,,0,TCR-E05-11865,08-SEP-24 01.09.01.000000000 AM,TCR-E05-11865,08-SEP-24 01.09.01.000000000 AM
P1,266,50085199,MED,01-JAN-23,SPS9123U1UH,,31-DEC-99,SPS9123U1UH,,0,SPRATT01,13-SEP-24 07.03.06.463000000 AM,SPRATT01,13-SEP-24 07.03.06.463000000 AM
P1,11,50077609,MED,01-JUL-22,242,,31-DEC-99,242,,0,SPRATT01,08-DEC-22 09.12.44.111000000 AM,SPRATT01,08-DEC-22 09.12.44.111000000 AM
P1,261,50084959,MED,01-JAN-23,SPG0156UF,,31-DEC-99,SPG0156UF,,0,NH TCR-E05-11882-20240905,05-SEP-24 02.45.55.000000000 PM,NH TCR-E05-11882-20240905,05-SEP-24 02.45.55.000000000 PM
P1,1448,50084020,MED,01-JAN-64,070,,31-DEC-99,070,,0,MHOLLIS05,21-MAR-24 10.00.52.022000000 AM,MHOLLIS05,21-MAR-24 10.00.52.022000000 AM
P1,1448,50084019,MED,01-JAN-64,062,,31-DEC-99,062,,0,MHOLLIS05,21-MAR-24 10.00.52.024000000 AM,MHOLLIS05,21-MAR-24 10.00.52.024000000 AM
P1,1448,50083978,MED,01-JAN-64,081,,31-DEC-99,081,,0,MHOLLIS05,21-MAR-24 10.00.52.025000000 AM,MHOLLIS05,21-MAR-24 10.00.52.025000000 AM
P1,1448,50083974,MED,01-JAN-64,058,,31-DEC-99,058,,0,MHOLLIS05,21-MAR-24 10.00.52.026000000 AM,MHOLLIS05,21-MAR-24 10.00.52.026000000 AM
P1,1448,50084024,MED,01-JAN-64,069,,31-DEC-99,069,,0,MHOLLIS05,21-MAR-24 10.00.52.028000000 AM,MHOLLIS05,21-MAR-24 10.00.52.028000000 AM
P1,1448,50083976,MED,01-JAN-64,061,,31-DEC-99,061,,0,MHOLLIS05,21-MAR-24 10.00.52.028000000 AM,MHOLLIS05,21-MAR-24 10.00.52.028000000 AM
P1,1448,50083972,MED,01-JAN-64,060,,31-DEC-99,060,,0,MHOLLIS05,21-MAR-24 10.00.52.030000000 AM,MHOLLIS05,21-MAR-24 10.00.52.030000000 AM
P1,1448,50084022,MED,01-JAN-64,057,,31-DEC-99,057,,0,MHOLLIS05,21-MAR-24 10.00.52.031000000 AM,MHOLLIS05,21-MAR-24 10.00.52.031000000 AM
P1,1448,50083977,MED,01-JAN-64,080,,31-DEC-99,080,,0,MHOLLIS05,21-MAR-24 10.00.52.035000000 AM,MHOLLIS05,21-MAR-24 10.00.52.035000000 AM
P1,1448,50083975,MED,01-JAN-64,075,,31-DEC-99,075,,0,MHOLLIS05,21-MAR-24 10.00.52.037000000 AM,MHOLLIS05,21-MAR-24 10.00.52.037000000 AM
P1,1448,50084023,MED,01-JAN-64,063,,31-DEC-99,063,,0,MHOLLIS05,21-MAR-24 10.00.52.039000000 AM,MHOLLIS05,21-MAR-24 10.00.52.039000000 AM
P1,1448,50084021,MED,01-JAN-64,076,,31-DEC-99,076,,0,MHOLLIS05,21-MAR-24 10.00.52.041000000 AM,MHOLLIS05,21-MAR-24 10.00.52.041000000 AM
P1,1448,50083973,MED,01-JAN-64,059,,31-DEC-99,059,,0,MHOLLIS05,21-MAR-24 10.00.52.041000000 AM,MHOLLIS05,21-MAR-24 10.00.52.041000000 AM
P1,261,50084960,MED,01-JAN-23,SPG0156UG,,31-DEC-99,SPG0156UG,,0,NH TCR-E05-11882-20240905,05-SEP-24 02.45.55.000000000 PM,NH TCR-E05-11882-20240905,05-SEP-24 02.45.55.000000000 PM
P1,261,50084961,MED,01-JAN-23,SPG0156UH,,31-DEC-99,SPG0156UH,,0,NH TCR-E05-11882-20240905,05-SEP-24 02.45.56.000000000 PM,NH TCR-E05-11882-20240905,05-SEP-24 02.45.56.000000000 PM
P1,261,50084962,MED,01-JAN-23,SPG0156UJ,,31-DEC-99,SPG0156UJ,,0,NH TCR-E05-11882-20240905,05-SEP-24 02.45.56.000000000 PM,NH TCR-E05-11882-20240905,05-SEP-24 02.45.56.000000000 PM
P1,261,50084963,MED,01-JAN-23,SPG0156TTUF,,31-DEC-99,SPG0156TTUF,,0,NH TCR-E05-11882-20240905,05-SEP-24 02.45.56.000000000 PM,NH TCR-E05-11882-20240905,05-SEP-24 02.45.56.000000000 PM
P1,261,50084964,MED,01-JAN-23,SPG0156TTUG,,31-DEC-99,SPG0156TTUG,,0,NH TCR-E05-11882-20240905,05-SEP-24 02.45.56.000000000 PM,NH TCR-E05-11882-20240905,05-SEP-24 02.45.56.000000000 PM
P1,261,50084965,MED,01-JAN-23,SPG0156TTUH,,31-DEC-99,SPG0156TTUH,,0,NH TCR-E05-11882-20240905,05-SEP-24 02.45.57.000000000 PM,NH TCR-E05-11882-20240905,05-SEP-24 02.45.57.000000000 PM
P1,261,50084966,MED,01-JAN-23,SPG0156TTUJ,,31-DEC-99,SPG0156TTUJ,,0,NH TCR-E05-11882-20240905,05-SEP-24 02.45.57.000000000 PM,NH TCR-E05-11882-20240905,05-SEP-24 02.45.57.000000000 PM
P1,261,50084967,MED,01-JAN-23,SPS9123UF,,31-DEC-99,SPS9123UF,,0,NH TCR-E05-11882-20240905,05-SEP-24 02.45.57.000000000 PM,NH TCR-E05-11882-20240905,05-SEP-24 02.45.57.000000000 PM
P1,261,50084968,MED,01-JAN-23,SPS9123UG,,31-DEC-99,SPS9123UG,,0,NH TCR-E05-11882-20240905,05-SEP-24 02.45.57.000000000 PM,NH TCR-E05-11882-20240905,05-SEP-24 02.45.57.000000000 PM
P1,261,50084969,MED,01-JAN-23,SPS9123UH,,31-DEC-99,SPS9123UH,,0,NH TCR-E05-11882-20240905,05-SEP-24 02.45.58.000000000 PM,NH TCR-E05-11882-20240905,05-SEP-24 02.45.58.000000000 PM
P1,261,50084970,MED,01-JAN-23,SPS9123UJ,,31-DEC-99,SPS9123UJ,,0,NH TCR-E05-11882-20240905,05-SEP-24 02.45.58.000000000 PM,NH TCR-E05-11882-20240905,05-SEP-24 02.45.58.000000000 PM
P1,261,50084971,MED,01-JAN-23,SPS9123U1UF,,31-DEC-99,SPS9123U1UF,,0,NH TCR-E05-11882-20240905,05-SEP-24 02.45.58.000000000 PM,NH TCR-E05-11882-20240905,05-SEP-24 02.45.58.000000000 PM
P1,261,50084972,MED,01-JAN-23,SPS9123U1UG,,31-DEC-99,SPS9123U1UG,,0,NH TCR-E05-11882-20240905,05-SEP-24 02.45.58.000000000 PM,NH TCR-E05-11882-20240905,05-SEP-24 02.45.58.000000000 PM
P1,261,50084973,MED,01-JAN-23,SPS9123U1UH,,31-DEC-99,SPS9123U1UH,,0,NH TCR-E05-11882-20240905,05-SEP-24 02.45.59.000000000 PM,NH TCR-E05-11882-20240905,05-SEP-24 02.45.59.000000000 PM
P1,261,50084974,MED,01-JAN-23,SPS9123U1UJ,,31-DEC-99,SPS9123U1UJ,,0,NH TCR-E05-11882-20240905,05-SEP-24 02.45.59.000000000 PM,NH TCR-E05-11882-20240905,05-SEP-24 02.45.59.000000000 PM
P1,261,50084975,MED,01-JAN-23,SPS9123U4UF,,31-DEC-99,SPS9123U4UF,,0,NH TCR-E05-11882-20240905,05-SEP-24 02.45.59.000000000 PM,NH TCR-E05-11882-20240905,05-SEP-24 02.45.59.000000000 PM
P1,261,50084976,MED,01-JAN-23,SPS9123U4UG,,31-DEC-99,SPS9123U4UG,,0,NH TCR-E05-11882-20240905,05-SEP-24 02.45.59.000000000 PM,NH TCR-E05-11882-20240905,05-SEP-24 02.45.59.000000000 PM
P1,261,50084977,MED,01-JAN-23,SPS9123U4UH,,31-DEC-99,SPS9123U4UH,,0,NH TCR-E05-11882-20240905,05-SEP-24 02.46.00.000000000 PM,NH TCR-E05-11882-20240905,05-SEP-24 02.46.00.000000000 PM
P1,261,50084978,MED,01-JAN-23,SPS9123U4UJ,,31-DEC-99,SPS9123U4UJ,,0,NH TCR-E05-11882-20240905,05-SEP-24 02.46.00.000000000 PM,NH TCR-E05-11882-20240905,05-SEP-24 02.46.00.000000000 PM
P1,261,50084979,MED,01-JAN-23,SPS9124UF,,31-DEC-99,SPS9124UF,,0,NH TCR-E05-11882-20240905,05-SEP-24 02.46.00.000000000 PM,NH TCR-E05-11882-20240905,05-SEP-24 02.46.00.000000000 PM
P1,261,50084980,MED,01-JAN-23,SPS9124UG,,31-DEC-99,SPS9124UG,,0,NH TCR-E05-11882-20240905,05-SEP-24 02.46.01.000000000 PM,NH TCR-E05-11882-20240905,05-SEP-24 02.46.01.000000000 PM
P1,261,50084981,MED,01-JAN-23,SPS9124UH,,31-DEC-99,SPS9124UH,,0,NH TCR-E05-11882-20240905,05-SEP-24 02.46.01.000000000 PM,NH TCR-E05-11882-20240905,05-SEP-24 02.46.01.000000000 PM
